cd_cnpj,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados
13106283000100,,,
06221073000190,,,
01391164000150,,,
00550961000170,,,
01937271000130,,,
61051413000190,,,
79938643000130,,,
09281857000100,,,
81452146000250,,0,0
03950765000180,,,
08964442000240,,,
15091798000100,,,
03065246000210,,,
02606538000170,,,
06974500000100,,,
02655126000120,,,
02847299000140,,,
01483971000100,,,
03803432000200,,,
04686737000160,,6,1
60872306011870,,,
12937064000100,,,
82669383000150,,,
13292411000140,,,
06255719000150,,,
14734682000170,,,
10538510000170,,,
00431654000170,,,
15811750000110,,,
00945308000100,,,
08917427000160,,,
13455314000120,,,
10690683000100,,,
55677793000170,,,
10444692000110,,,
60459468000170,,,
01775595000110,,,
05965640000150,,,
67286583000130,,,
15342759000120,,,
08364850000180,,,
00141758000140,,,
00644718000110,,,
13324682000130,,,
89743959000120,,,
12749029000150,,,
13760837000180,,,
09119498000180,,,
11712686000160,,,
71745020000130,,5,0
10366162000100,,1,0
05018907000100,,,
12360703000100,,,
05583856000150,,,
06874032000100,,1,0
08241939000150,,,
13472906000150,,,
13210408000130,,,
12560648000100,,,
11230981000180,,,
09098066000130,,,
22803050000140,,,
31379761000120,,,
01511009000120,,,
04955387000190,,,
01432102000220,,,
11640221000140,,,
02265018000140,,,
02557883000160,,,
05466207000170,,,
15104884000100,,,
12751896000120,,,
13095411000150,,,
07858823000100,,,
01949435000140,,,
09405295000150,,,
16954572000140,,,
15896277000200,,,
05959141000150,,,
02709180000100,,1,0
11880147000130,,0,1
12356255000170,,,
17161290001120,,,
15483621000140,,,
17480294000280,,,
16752073000170,,,
16669897000180,,,
15313752000260,,,
97474720000120,,,
53451902000100,,1,0
07747741000180,,,
16006660000110,,,
00473919000100,,,
00236398000160,,,
01617737000110,,,
09267266000170,,,
31826886000150,,,
69380285000130,,,
11936670000130,,,
05948105000190,,,
05123298000140,,,
07799911000170,,,
10615732000140,,,
18431221000180,,,
08063499000350,,,
01123756000190,,,
13036999000170,,,
05369621000160,,,
00471055000180,,,
24488751000400,,,
16611338000110,,,
11958098000100,,,
12431238000150,,,
14481385000160,,,
13160169000150,,,
16594450000190,,,
12642795000110,,,
08343323000190,,,
22553440000290,,,
15707784000160,,,
12127801000100,,,
12481191000130,,,
10552095000100,,,
12080954000130,,,
11358924000180,,,
10725666000160,,,
13651166000110,,,
13557134000150,,,
13415957000140,,,
15217503000190,,,
11888665000280,,,
15237253000150,,,
15740928000180,,,
08230296000220,,,
02267884000170,,,
12483625000130,,,
53355855000100,,,
04620847000120,,,
67289488000190,,,
09344874000130,,,
04610753000170,,,
31297187000160,,,
40779621000210,,,
09152611000120,,,
01171643000160,,,
08024578000190,,,
01330922000120,,,
28901346000180,,,
08522773000140,,1,0
04011303000160,,,
03931501000180,,,
08712595000110,,,
04993583000150,,2,1
07198371000250,,,
01471964000180,,,
06334186000100,,,
12787808000140,,,
10826546000150,,,
04920962000110,,,
12726861000130,,,
00837361002050,,,
13498479000180,,,
15438742000170,,,
05582397000190,,,
15765272000150,,1,0
12337436000150,,,
38742276000380,,,
07024066000160,,,
15296945000170,,,
14594530000110,,,
16703921000150,,,
14796394000140,,,
15299574000180,,,
35733856000150,,,
03563656000100,,,
14296994000140,,,
14353384000130,,,
38131280000140,,,
58750498000190,,1,0
91129031000100,,,
91776716000130,,,
80439300000100,,,
29616935000260,,,
24728701000290,,,
60405446011910,,,
55350904000210,,,
57568743000180,,,
50964741000160,,,
57822256000100,,,
52939527000260,,,
22545180000200,,,
27155027000100,,,
31872880000110,,,
61678355000390,,,
52543758000170,,,
72743859000100,,,
67904573000110,,,
73409153000160,,,
79059200000170,,,
77207785000100,,,
32855918000290,,,
45347127000110,,,
36841120000240,,,
36358661000130,,,
33121088021580,,,
09141779000130,,,
93974681000170,,,
09073610000190,,,
69016632000140,,,
03558467000140,,,
96460431000100,,,
06754381000180,,,
09572798000110,,,
05307162000190,,,
04655734000160,,,
02920788000180,,,
15137744000120,,,
03691935000150,,,
14327650000150,,,
18977975000130,,11,0
10971506000100,,,
17002337000130,,,
17004287000120,,,
08529284000110,,,
14059697000180,,,
13895989000190,,,
10975127000180,,,
13441362000160,,,
11733494000130,,,
10572071102110,,,
15526547000100,,,
09390616000190,,,
16825787000160,,,
08264342000120,,,
10752975000120,,1,16
07299924000180,,,
08109356000170,,,
08654564000150,,,
11509198000150,,,
09076053000160,,,
08937981000100,,,
10351362000180,,,
15862233000170,,,
06341298000180,,,
15970837000130,,,
15996399000180,,,
01785196000130,,,
03808859000110,,,
02528063000140,,,
12355372000110,,,
00818576000160,,,
15529261000170,,,
15535199000120,,2,0
01527330002650,,3,0
29744778761120,,,
14738689000160,,,
15167829000150,,,
01489019000610,,,
65931909000290,,,
02904918000190,,1,0
05162872000170,,2,0
04975912000130,,,
93811644000140,,,
06267134000150,,,
08314976000140,,,
03803494000130,,,
14444801000150,,0,0
12315899000110,,,
11401899000170,,,
02472581000190,,,
14483589000130,,,
14870016000160,,,
16498854000180,,,
12040216000160,,,
71103196000350,,,
02635565000170,,,
21574413000150,,,
86492675000110,,,
14871920000190,,,
32733172000160,,,
92578756000130,,1,0
03441420000100,,,
77949196000270,,,
15682367000100,,,
08993462000240,,,
02160968000100,,,
12869929000130,,,
04834007000160,,,
10719401000150,,,
13069792000100,,,
14173588000190,,,
16564030000160,,,
10426480000100,,,
12813369000100,,,
09057140000170,,,
07557674000130,,,
00383770000160,,,
08748974000160,,,
02576888000130,,,
15617315000150,,,
97530904000160,,,
02633076000180,,,
14384185000190,,,
14952354000140,,,
33379330000350,,,
02077222000480,,,
02594613000120,,1,0
05809295001480,,,
87479937000170,,1,0
03448209000100,,,
02451604000180,,,
06627368000160,,,
03765657000480,,,
12934152000140,,,
55024475000100,,,
83031799000100,,1,0
13303883000150,,,
06031126000100,,,
15326679000180,,,
00663416000190,,,
16943744000180,,1,0
16951058000150,,,
15343493000130,,,
06199691000180,,,
07150564000150,,,
13292374000170,,,
11895142000180,,,
83673616000150,,,
11238504000160,,,
07143397000110,,,
03797243000190,,,
07390948000140,,1,0
95046660000110,,,
05075477000150,,,
15813897000140,,,
05928629000110,,2,0
00723401000170,,,
30005284000170,,1,0
94708328000100,,,
06283313000180,,,
04501161000110,,,
03794316000190,,,
13225090000160,,,
05691708000150,,,
05373673000100,,,
13186802000180,,,
01154237000270,,,
04125393000110,,,
04817351000140,,,
14695371000140,,,
54667761000120,,,
84716471000190,,,
07394828000110,,,
06866207000120,,,
13361822000140,,,
10435062000180,,,
03745956000100,,,
10875660000170,,,
12647242000150,,,
05122840000140,,,
07455133000100,,,
05393508000200,,,
11640666000120,,,
80897291000100,,,
65300725000140,,0,2
04550345000170,,,
90400888135820,,,
03010504000180,,,
02018001000270,,,
52609492000110,,,
02347623000160,,,
10996494000160,,,
90176421000160,,,
07666731000110,,,
04910958000170,,,
00165026000190,,,
10095621000150,,,
92211226000150,,,
51990919000100,,,
69107530000130,,,
76732452000120,,,
66672676000130,,,
39250972000170,,,
13031077000170,,,
24369506000130,,,
10871285000190,,,
21805809000160,,,
37504487000150,,,
14115344000150,,0,1
06267441000130,,,
11334269000120,,,
01998411000180,,,
10391475000100,,1,0
04745769000190,,,
14046884000120,,,
08705925000140,,,
12304442000100,,,
03468033000230,,,
74149352000140,,1,0
12392892000100,,,
10618339000100,,1,0
13037257000160,,1,0
10276705000190,,0,0
13000626000140,,,
13180232000110,,,
12141294000150,,,
13597931000160,,,
11087610000190,,,
13067057000150,,,
15699963000100,,,
09657718000200,,,
15736210000110,,,
14009215000340,,,
08098763000390,,,
08253253001070,,,
15258006000130,,,
05731803000130,,,
13304288000130,,,
30209985000120,,,
12419949000100,,,
10731159000130,,,
02443747000220,,,
94286598000170,,,
21555198000140,,2,0
15724160000150,,,
07649207000130,,1,0
12435453000120,,,
11882899000130,,,
04162614000120,,,
08412342000120,,,
12688295000110,,1,0
14135955000160,,,
15273852000120,,3,0
12968941000100,,,
11067994000180,,,
01702985000160,,,
14546803000150,,,
15763353000110,,,
06929336000110,,,
12304400000170,,,
93982387000100,,,
13276745000120,,,
15344536000100,,,
14580059000100,,,
14796102000170,,,
15777785000180,,,
15772862000100,,,
15067056000130,,1,0
15070043000110,,,
16733881000190,,,
48296420000940,,,
16141210000130,,,
86614757000190,,,
30043947000140,,,
25657487000100,,,
75492181000110,,,
10730730000100,,,
30576516000140,,,
69083459000100,,,
07733618000100,,,
01257249000140,,,
08092927000100,,,
49831118000150,,,
58473257000140,,,
14635015000130,,,
03067921000160,,,
13974453000160,,,
01961285000190,,,
01105719000150,,,
14413130000160,,,
06196227000130,,,
15391025000130,,,
07358621000190,,,
16970341000120,,,
11189509000140,,,
14037425000180,,,
13310158000100,,,
10902191000130,,,
12429513000100,,,
12161254000170,,,
71027692000100,,,
15381137000100,,,
09366249000190,,,
49756836000100,,,
20332748000280,,,
05871403000120,,,
07457113000160,,,
15865767000150,,,
15870732000100,,,
10444534000160,,,
08439030000100,,,
08524911000120,,,
08806157000110,,,
09180273000130,,,
07426965000190,,,
08769760000170,,,
09443609000100,,,
07634596000120,,,
15843090000150,,,
11630785000100,,,
06325408000110,,1,0
13964935000130,,,
13888596000150,,,
06259564000120,,,
11210852000120,,,
00398129000280,,,
00777622000120,,,
15829744000190,,,
00497178000190,,,
01686022000110,,,
00240897000120,,,
05762611000190,,,
13971079000140,,,
78228640000140,,,
14740482000120,,,
15400426000100,,,
12254932000140,,,
52251956000160,,,
13234831000170,,,
01192642000100,,,
05425450000140,,,
13901059000100,,,
13786583000170,,,
15668675000180,,,
15180770000130,,,
10599810000160,,,
06004435000190,,,
13496372000100,,,
14496844000180,,,
54814363000190,,,
11625346000100,,,
96221445000170,,,
13916014000100,,,
40869562000190,,,
29356458000160,,,
61479820000100,,,
85134807002890,,,
16518117000100,,,
09166938000150,,1,0
34023945000140,,,
53305389000140,,,
42825778000180,,,
33930991000160,,,
73291296000200,,,
15048831000100,,,
38862017000120,,1,0
05627075000110,,,
07714326000120,,,
70360862000100,,,
03017569000310,,,
51747848000110,,,
15216859000100,,,
13039643000190,,,
05598914000110,,,
11384903000130,,,
04530762000150,,,
05988777000120,,,
03995654000190,,,
11687658000130,,,
07838933000100,,,
11558770000170,,,
12232941000130,,,
28538130000100,,,
04846542000130,,,
07944455000880,,,
19895424000190,,,
94153525000100,,,
67744805000110,,,
67166678000110,,,
04435245000100,,,
02246458000150,,,
04611923000130,,,
96715610000140,,,
08415567000130,,,
11249768000110,,,
17184037032070,,,
03145266000110,,,
02590454000780,,0,1
10727037000170,,,
04299181000150,,,
03045003000130,,,
07394265000160,,,
02378722000100,,,
05686182000110,,,
16612440000130,,,
15801143000170,,,
09793241000100,,,
00401668000140,,,
00470282000190,,,
26448357000120,,,
05539110000140,,,
45022217000130,,,
34028316755090,,,
04339478000100,,,
13289308000140,,,
01702172000170,,,
05208054000160,,,
09151222000180,,,
09209066000160,,,
70162821000100,,,
02007395000260,,,
60746948296720,,,
01549792000110,,,
05873796000100,,,
11961032000170,,,
06041113000200,,,
34249508000140,,,
03139422000130,,,
09442420000100,,,
36384303000100,"8,000000",0,11
11333250000160,,,
47073499000120,,,
06081971000190,,,
11529314000100,,,
61699567002560,,,
94991874000100,,,
93778132000120,,,
06300679000110,,,
03748521000110,,,
10573096000130,,,
05083356000150,,,
04629492000130,,,
12924082000140,,,
15486614000100,,,
07920844000280,,,
06798433000110,,,
07744917000140,,,
04284644000100,,,
02466849000180,,,
07489012000170,,,
56100522000110,,,
01907725000120,,,
03234709000140,,,
02708643000110,,,
14767404000110,,,
39803168000170,,,
10463909000130,,,
04462898000170,,,
38623013000190,,,
08626317000140,,,
33120981000160,,,
14122439000100,,1,0
26905711000280,,,
08270543000130,,,
08664154000190,,,
05061282000150,,,
14646820000160,,,
16608307000100,,1,0
93277291000140,,1,0
14547620000150,,1,0
14739142000180,,,
02721159000120,,,
09337499000100,,3,0
14538913000170,,,
13867089000130,,,
12921517000100,,,
25114083000170,,,
14402120000120,,,
11094179000100,,,
10863783000190,,,
12302052000100,,,
12029532000130,,,
15712403000130,,,
15706143000190,,,
13260212000150,,1,0
12417647000100,,,
15418631000100,,,
11100064000180,,,
11917314000170,,,
11174578000180,,,
12994532000170,,,
10962790000140,,1,0
10896043000150,,,
11726980000120,,,
14103355000110,,,
14104356000180,,,
15702171000130,,,
00069426000100,,,
15227571000130,,,
09119980000200,,,
15417198000180,,,
08550335000780,,,
14264072000150,,0,2
08357174000380,,,
08376155000210,,,
15418205005390,,,
11429851000170,,,
08666181000100,,,
12712166000110,,,
48689921000210,,4,0
88707799000100,,,
11753246000150,,,
01504872000150,,,
23007925000240,,,
92885797000250,,,
12430235000100,,,
12514708000140,,,
15756543000100,,,
02540064000100,,,
71630115000370,,,
09251215000150,,,
04085863000160,,,
08532199000100,,,
10664524000130,,0,2
10394222000190,,,
12241313000110,,,
03102355000180,,,
09157442000110,,,
34284679000290,,,
13216251000150,,,
14268215000100,,,
10268252000150,,,
08109273000180,,25,0
67824862000100,,,
15426742000150,,,
10394172000140,,,
12783085000100,,,
13241685000100,,,
23528946000120,,,
96446877000180,,,
15281898000190,,,
15293010000130,,,
14296111000100,,,
14374387000150,,,
14294838000140,,,
15611435000140,,,
14685021000100,,,
14229072000110,,,
14230896000100,,,
15795841000100,,,
91409698000230,,,
11493183000140,,,
92773894000170,,,
93664829000170,,,
93265635000100,,,
78420809000160,,,
76833102000150,,,
35510080000100,,,
79630992000190,,,
10863237000150,,,
14429529000130,,,
89158042000240,,,
13395693000100,,,
16982409000190,,,
04329158000160,,,
13312165000140,,,
14427862000100,,,
05553850000130,,,
13853836000180,,,
13831273000120,,,
15386382000100,,1,0
00911525000260,,,
26881151000190,,,
15885120000190,,,
02920183000350,,10,10
15369344000140,,,
15371190000120,,,
14051170000100,,,
09329361000150,,,
08937617000140,,,
08113237000190,,,
13714227000140,,,
09512424000100,,,
09661130000140,,,
08714904000190,,,
07716092000150,,,
08557318000180,,,
08846739000120,,,
08531719000160,,,
13842491000160,,,
13761610000150,,,
10217105000150,,,
15955574000190,,,
02983512000140,,,
02859553000120,,2,5
01098983001690,,,
01701201001150,,,
14185636000160,,,
07770331000150,,,
04696419000180,,2,0
15012432000190,,,
04397978000190,,,
61198164025740,,,
15154793000170,,1,0
01133587000250,,,
04623463000160,,,
03470429000130,,1,0
16099631000140,,,
11320227000130,,,
15544009000130,,,
14738299000190,,,
10624069000140,,,
11906151000120,,1,0
16383967000130,,,
13857096000150,,,
03571868000130,,1,0
08681330000100,,1,0
14855853000110,,,
12640527000160,,0,2
12542986000100,,,
66986480000110,,,
08831043000120,,,
09049121000100,,,
04450133000110,,,
11533749000110,,,
05441756000190,,,
05134235000190,,,
07673335000110,,,
16502710000150,,,
26571661000160,,,
22277610000170,,,
16110462000100,,,
10315087000140,,,
73525040000120,,,
27530914000110,,,
82206277000130,,,
07611472000120,,,
04389873000270,,,
08780326000190,,1,0
41984592000100,,,
13683650000120,,,
15048533000110,,,
12446029000180,,,
12882951000110,,,
05745981000110,,,
02866341000170,,,
01663019000180,,1,0
12841819000160,,,
87854998000170,,,
15644541000120,,,
15563231000180,,,
13045524000140,,,
01717250000100,,,
05576038000120,,,
97551596000150,,,
97535369000130,,,
02130675000180,,,
02644857000170,,,
03851523000130,,,
04276993000180,,1,0
05273739000190,,,
03850991000190,,,
01943603000190,,,
04107630000110,,,
02982559000190,,1,0
03160172000110,,,
71584833001590,,,
11252352000150,,,
15473919000170,,,
06069146000170,"2,000000",0,1
05980009000200,,,
02696832000110,,,
09237558000160,,,
16098535000500,,,
05913663000110,,3,1
00636817000150,,,
07384313000300,,,
04042067000140,,,
15102410000110,,,
14163060000130,,,
00107413000170,,,
15099165000130,,,
03311116002000,,,
14163564000150,,,
26174300000180,,,
09130198000100,,,
09552735000100,,,
12530758000110,,,
25001108000120,,,
02478965000110,,,
07748966000150,,,
04366149000140,,,
12062488000160,,,
07074641000130,,,
08083694000180,,,
08632777000180,,,
19067297000130,,,
03655748000110,,,
01020470000180,,2,0
16164790000180,,1,0
44142602000230,,1,0
03814624000130,,,
05677545000150,,,
04260828000130,,,
02798501000190,,,
10331483000160,,,
11226804000120,,,
23879513000110,,1,0
09558251000160,,,
07780701000130,,,
11339779000190,,,
10620689000100,,1,0
10130261000180,,,
04948785000180,,6,11
15625707000160,,2,0
97194070000160,,,
60746948578890,,,
11888115000180,,,
12449890000100,,,
32836587000160,,,
15326615000180,,,
04758045000180,,,
28107308000150,,,
09192157000130,,,
06214127000190,,,
06908697000180,,,
63490437000170,,,
01207259000170,,,
00702598000160,,,
10171625000170,,,
20846341000190,,,
07539339000100,,,
10129844000190,,,
11844957000130,,,
10624378000110,,,
42080150000100,,,
52514486000180,,,
87071395000100,,,
12076168000160,,,
14400578000140,,,
04120652000110,,,
12126951000190,,,
72220601000110,,1,0
27335371000180,,,
12213509000100,,,
67126383000110,,,
01085672000100,,0,2
84512300000140,,,
16597261000170,,,
14891094000140,,,
53340428000140,,,
11606799000180,,,
10530380000120,,1,0
14880213000160,,,
09556417000100,,,
10775080000100,,,
11038209000160,,,
11518374000110,,,
15708255000180,,,
11435388000170,,,
12716583000130,,,
10805716000110,,,
13457459000160,,0,0
11597262000100,,,
04708390000100,,,
15264262000130,,,
10338021000760,,,
15254812000130,,,
08308251000220,,,
02720436000180,,,
05687569000190,,,
87813754000220,,,
05535215000120,,,
83071316000100,,1,0
10895296000100,,,
09035390000100,,,
07054328000130,,,
09179067000100,,,
10452012000100,,0,0
04452510000150,,,
15599082000100,,,
11859553000110,,,
12784912000180,,,
10716816000170,,,
14664609000170,,,
04589097000170,,1,1
10310460000170,,,
07152398000120,,,
12969556000170,,,
12044072000110,,,
12750575000100,,,
13474961000180,,,
07396837000140,,,
11664254000120,,1,2
58238775000180,,,
01703151000250,,,
68583293000110,,,
15759689000100,,,
14561466000170,,,
79817763000260,,1,0
02250159000190,,,
14591794000110,,,
14364527000100,,,
05384560000100,,,
66440710000140,,,
07382370000180,,,
06031869000180,,0,12
07869791000130,,,
12567689000110,,,
11839713000160,,,
20733911000720,,,
11209081000150,,,
07168098000130,,,
55231054000150,,,
15785677000150,,,
13320145000200,,,
62169818000190,,2,0
56833775000100,,,
01719903000190,,,
55744932000130,,,
02039138000120,,,
11195559000130,,,
07677914000130,,,
13085738000140,,,
13988821000120,,,
11431852000150,,,
12755458000130,,,
04358897000180,,,
16967422000170,,,
16998782000130,,,
04903151000100,,,
10548019000120,,,
12999930000180,,,
13561094000110,,,
11712897000100,,,
11692692000100,,,
15383488000150,,,
15371045000140,,,
14062105000180,,1,0
13908251000110,,,
07210663000180,,,
15358514000190,,,
02902828000160,,,
15352211000160,,,
14406228000190,,,
07735822000160,,,
14040237000100,,,
13942243000190,,,
07963700000120,,,
08823304000160,,,
08067033000160,,,
09500567000100,,,
15841173000100,,,
13855188000100,,,
13860497000160,,,
15131820000190,,,
01815598000130,,,
01784074000200,,,
90400888280080,,,
01481111000120,,,
01153567000160,,,
13121883000130,,,
14733775000180,,,
15153706000160,,,
15157921000130,,,
13864664000140,,,
14725587000100,,,
15162104000170,,,
11428473000100,,,
13797582000120,,,
73104192000150,,,
16485625000120,,,
09516876000160,,,
12898053000150,,,
07107990000100,,,
09361839000120,,,
13881960000150,,,
04517216000180,,,
71053912000170,,,
15548820000190,,0,0
15184562000100,,,
15551551000110,,,
71715262000180,,,
03549556000120,,0,1
09504587000140,,,
14537226000130,,,
05510668000100,,,
01351204000130,,,
14504810000190,,,
14514720000180,,0,1
10909201000160,,0,5
03759667000160,,5,0
11123457000100,,,
14870965000140,,,
14867027000190,,,
01351912000170,,,
13802227000100,,,
21588199000190,,,
15674834000150,,,
90811431000120,,,
88580279000170,,,
13637213000170,,,
68927961000180,,,
12776071000160,,,
14084535000100,,,
14073301000150,,,
16545678000190,,,
13240879000190,,,
65159543000100,,,
08088500000210,,,
90562612000160,,,
19558147000120,,1,0
05356346000140,,,
02767185000190,,,
16562146000160,,,
51884278000100,,,
09506668000180,,,
06935835000110,,,
04675359000110,,,
04194377000180,,,
05843406000150,,0,1
06163734001220,,,
08025120001550,,,
09143646000100,,,
11535975000130,,,
13015746000110,,,
10646847000100,,,
02903974000100,,0,0
94991411000130,,,
06297609000150,,,
07623461000160,,,
03520510000340,,,
15475295000120,,,
03973950000190,,3,0
41575036000180,,,
10750931000160,,,
13049073000110,,,
11868957000170,,,
87247995000330,,,
04377849000130,,,
05012052000100,,,
15316429000160,,,
07010594000160,,0,1
05652515000270,,,
04177714000120,,,
01118543000170,,,
00839279000100,,,
00584102000100,,,
14160793000110,,,
14389215000150,,,
00059448000180,,,
11124467000160,,,
07155077000180,,,
11507463000160,,,
12621717000130,,,
13422686000150,,,
05863925000180,,,
36854685000180,,,
12462234000130,,1,0
03375823000190,,,
07246021000130,,,
10737727000100,,,
01582009000110,,,
02083711000100,,,
02059254000100,,,
49303191000150,,,
09162817000130,,,
07553531000150,,,
07183852000100,,7,0
13181163000160,,,
57591349000910,,3,0
02756403000190,,,
53886222000110,,,
15104042000140,,,
03039289000140,,,
16958660000110,,,
15562839000190,,1,0
00853547000130,,1,0
05993885000190,,,
12082279000260,,,
39338561000130,,,
15492854000100,,2,0
07981064000160,,,
11061500000150,,,
10607945000120,,,
35905777000180,,,
04346338000150,,,
04963934000180,,,
13361474000100,,,
03466215000190,,3,0
04118265000140,,,
09052478000130,,,
08092890000110,,,
07425256000190,,,
60926706000100,,,
54360425000130,,,
70597711000170,,,
67040972000180,,,
67649483000120,,1,0
39160098000180,,,
46638326000140,,,
93726990000120,,,
07582181000150,,,
46032975000100,,,
00202010000100,,,
00620052000160,,,
03923688000170,,,
83664359000190,,,
02231082000100,,,
03579751000100,,,
10096686000110,,,
04305609000120,,,
12945133000110,,,
12335725000110,,,
08016217000100,,,
15593309000100,,,
01928305000120,,,
07006577000150,,,
08095672000130,,,
97056659000100,,,
15712909000140,,,
10935676000120,,,
10544001000150,,4,1
13517663000120,,,
11089468000110,,1,0
14880989000180,,,
14179102000120,,,
14534253000150,,,
11985455000120,,,
10698193000150,,,
14108707000120,,,
09055683000230,,,
08498698000200,,,
08442347001500,,,
08153592001670,,,
15261495000180,,,
02320810000150,,,
08368572000210,,,
04437913000120,,,
55217947000140,,,
82811761000600,,,
05759729000160,,,
32458481000170,,,
64041460000140,,,
05306895000100,,,
10796280000140,,,
71257125000140,,,
15601050000100,,,
33309220000150,,,
02781449000160,,,
10585124000130,,,
04326014000150,,,
04304608000160,,,
60766110000190,,,
08418018000110,,,
15267384000180,,,
04401328000170,,,
07925754000100,,,
05113024000170,,,
11737354000130,,,
05672182000160,,,
11574322000160,,,
03334663000130,,,
10361918000110,,,
07345335000190,,,
01751967000410,,,
28665651000110,,,
14309872000140,,,
11839047000160,,1,0
04653583000100,,,
84644764000100,,,
12794496000100,,,
07683585000130,,,
14325058000110,,,
04842520000100,,,
14558582000130,,3,0
11450114000150,,,
15435482000180,,,
08202262000140,"0,000000",,
65250904000110,,,
14338524000100,,,
04773398000150,,,
96649652000120,,,
02248870000100,,,
23393010000130,,0,0
08150796000170,,,
14300778000120,,0,0
04738751000160,,,
09606957000150,,,
05396426000120,,0,1
14687437000150,,,
15308138000120,,,
15793863000130,,,
15796954000120,,,
88240916000160,,,
86559861000120,,,
81243008000180,,,
28173565000190,,,
08550172000140,,,
03471110000120,,,
61351011000100,,,
46317905000190,,,
71875512000140,,,
13053806000190,,,
13830813000150,,,
07872653000100,,,
15144079000100,,0,2
12207928000120,,,
69109403000170,,,
11718154000130,,,
13518147000110,,0,1
13859567000160,,,
12402286000110,,,
13026223000170,,,
93122273000190,,,
14069861000130,,,
15521348000100,,,
02153288000160,,,
15354450000150,,,
09143565000100,,,
08488339000190,,,
07269489000140,,,
09380533000110,,,
08111055000180,,,
07643577000160,,,
15983424000190,,,
13826461000160,,,
14714586000160,,,
02094655000100,,,
10790323000180,,,
09112224000160,,5,2
10199069000140,,0,0
03891450000100,,,
00428200000140,,,
01231970000160,,,
15837200000170,,,
00589338000120,,,
02848276000150,,,
00806245000100,,,
00149772000270,,,
01234848000490,,,
07373481000120,,,
13532203000170,,,
15163077000150,,,
12854347000180,,,
80873490000170,,,
07680410000170,,,
07669064001010,,,
15173447000130,,,
04685175000130,,,
08881824000120,,,
13422377000180,,,
15667715000170,,,
26236984000360,,,
80891229000100,,,
05076794000190,,,
14519632000170,,,
08508934000140,,,
14539627000120,,,
01024166000100,,,
04279690000110,,,
10769617000120,,,
15184183000110,,,
87653978000130,,,
13161424000180,,,
16479604000100,,,
08034052000190,,,
14459875000160,,,
02217085000190,,,
04364138000120,,,
16499257000170,,,
12932027000100,,2,0
01694736000170,,,
05253345000170,,2,0
32590085000100,,,
30902803112910,,,
91333708000110,,,
32730418000140,,,
54694542000130,,,
01918316000120,,,
16095218000450,,1,0
81467623000170,,,
14085069000170,,,
14087981000160,,,
02075507000130,,,
15680985000110,,,
93835015000150,,,
04406687000110,,,
09168993000180,,,
15496519000180,,,
03940064000160,,,
03811822000140,,,
10917525000140,,,
11838747000130,,,
00806197000150,,,
49006141000100,,,
53261962000160,,,
15452958000190,,,
02959018000140,,,
09527112001060,,,
05443570000170,,,
62955505903760,,,
07161653000100,,,
11775524000170,,,
03943749000160,,,
90400888073700,,,
78589322002310,,,
12943887000130,,,
08687653000100,,,
08350094000130,,,
67045062000190,,,
03534824000210,,,
22704043000190,,,
15807786000120,,,
07451069000180,,,
05284854000160,,,
37242542000180,,0,0
69346823000170,,,
15328201000190,,1,1
12625654000190,,,
04190061000110,,,
05961995000170,,,
13187420000170,,,
15631010000100,,,
11223058000110,,,
04426565001400,,,
56478860000190,,,
08609293000110,,3,1
00689723000140,,,
01391232000180,,,
08176498000150,,,
00797109000100,,,
00256003000190,,,
13829854000550,,,
98102924001680,,20,76
13040678000140,,,
33014630000840,,,
04205897000140,,,
11412435000160,,,
05873454000190,,,
11402317000170,,,
11575365000160,,,
12834036000150,,,
10655933000170,,,
73128845000130,,,
06325614000120,,,
04042672000110,,,
43939396000140,,,
07566072000140,,1,0
67610865000140,,,
14689959000190,,0,1
57467896000130,,8,0
09203061000120,,,
09085847000190,,,
42068171000100,,,
35567981000480,,,
12330923000190,,,
00256584000160,,,
07780815000180,,,
04864272000190,,,
16787072000160,,,
00444232001020,,,
03054933000150,,3,0
33181926000180,,2,0
00574505000160,,,
03734601000620,,,
00697315000130,,,
16397119000180,,,
94657004000190,,,
14703223000120,,,
04141368000120,,,
05195625000170,,,
05357150000170,,,
39553052000120,,2,0
04005580000160,,,
08932232000190,,,
04236573000170,,,
04849173000130,,,
77861136000110,,,
07388270000160,,,
06034636000130,,,
04746790000100,,,
00224137000120,,,
00649297000110,,,
03793558000160,,,
83577551000140,,,
12451623000160,,,
05024455000160,,,
11860612000170,,,
11799467000160,,,
85110781000120,,,
18085647000200,,,
14651529000180,,,
14634873000160,,,
14757619000150,,,
03281192000140,,,
16605525000190,,,
14893602000120,,,
16598402000170,,,
14926480000120,,,
12879405000120,,,
11674604000130,,,
13652049000170,,1,0
12110609000100,,,
14349150000110,,,
15228272000110,,,
15264253000140,,,
14135050000190,,,
12726177000310,,,
15745073000180,,,
10578816000150,,,
09376742000190,,10,5
06045021000100,,,
15240891000120,,,
71244867000130,,,
11946400000100,,,
11223742000100,,,
02977421000100,,,
05100415000150,,,
06934521000100,,,
05581130000340,,,
15723735000110,,,
12349158000150,,,
04416770000170,,,
08146556000100,,,
50031780016370,,,
10776366000100,,,
35017441000180,,,
89805048000180,,,
01779878000130,,,
14678914000110,,,
05353498000270,,,
06230523000100,,,
16629641000140,,,
62955505139670,,,
14138117000140,,,
01838314000120,,,
14551021000100,,,
